Date,granger
2000-12-21,0.08172043010752689
2000-12-22,0.08172043010752689
2000-12-25,0.08064516129032258
2000-12-26,0.08279569892473118
2000-12-27,0.08064516129032258
2000-12-28,0.08172043010752689
2000-12-29,0.08387096774193549
2001-01-01,0.08279569892473118
2001-01-02,0.08279569892473118
2001-01-03,0.07741935483870968
2001-01-04,0.07311827956989247
2001-01-05,0.07096774193548387
2001-01-08,0.07526881720430108
2001-01-09,0.07419354838709677
2001-01-10,0.07311827956989247
2001-01-11,0.07096774193548387
2001-01-12,0.07204301075268817
2001-01-15,0.07419354838709677
2001-01-16,0.06881720430107527
2001-01-17,0.06989247311827956
2001-01-18,0.06989247311827956
2001-01-19,0.07096774193548387
2001-01-22,0.07419354838709677
2001-01-23,0.07526881720430108
2001-01-24,0.07204301075268817
2001-01-25,0.07526881720430108
2001-01-26,0.07419354838709677
2001-01-29,0.07849462365591398
2001-01-30,0.08172043010752689
2001-01-31,0.08172043010752689
2001-02-01,0.07741935483870968
2001-02-02,0.07419354838709677
2001-02-05,0.07311827956989247
2001-02-06,0.07741935483870968
2001-02-07,0.07741935483870968
2001-02-08,0.07419354838709677
2001-02-09,0.07311827956989247
2001-02-12,0.07311827956989247
2001-02-13,0.07419354838709677
2001-02-14,0.07096774193548387
2001-02-15,0.07096774193548387
2001-02-16,0.06989247311827956
2001-02-19,0.07311827956989247
2001-02-20,0.07634408602150537
2001-02-21,0.07096774193548387
2001-02-22,0.07096774193548387
2001-02-23,0.07096774193548387
2001-02-26,0.07096774193548387
2001-02-27,0.06881720430107527
2001-02-28,0.06881720430107527
2001-03-01,0.06666666666666667
2001-03-02,0.07311827956989247
2001-03-05,0.060215053763440864
2001-03-06,0.054838709677419356
2001-03-07,0.06129032258064516
2001-03-08,0.06344086021505377
2001-03-09,0.06344086021505377
2001-03-12,0.06344086021505377
2001-03-13,0.06344086021505377
2001-03-14,0.06559139784946237
2001-03-15,0.06236559139784946
2001-03-16,0.06344086021505377
2001-03-19,0.07096774193548387
2001-03-20,0.05913978494623656
2001-03-21,0.046236559139784944
2001-03-22,0.04838709677419355
2001-03-23,0.04516129032258064
2001-03-26,0.054838709677419356
2001-03-27,0.05913978494623656
2001-03-28,0.05053763440860215
2001-03-29,0.05053763440860215
2001-03-30,0.05806451612903226
2001-04-02,0.05268817204301075
2001-04-03,0.046236559139784944
2001-04-04,0.043010752688172046
2001-04-05,0.04516129032258064
2001-04-06,0.04516129032258064
2001-04-09,0.04408602150537634
2001-04-10,0.046236559139784944
2001-04-11,0.04838709677419355
2001-04-12,0.04838709677419355
2001-04-13,0.04838709677419355
2001-04-16,0.047311827956989246
2001-04-17,0.05053763440860215
2001-04-18,0.05806451612903226
2001-04-19,0.05591397849462366
2001-04-20,0.06236559139784946
2001-04-23,0.06344086021505377
2001-04-24,0.06129032258064516
2001-04-25,0.06344086021505377
2001-04-26,0.06559139784946237
2001-04-27,0.06344086021505377
2001-04-30,0.06236559139784946
2001-05-01,0.060215053763440864
2001-05-02,0.060215053763440864
2001-05-03,0.06129032258064516
2001-05-04,0.06129032258064516
2001-05-07,0.06774193548387097
2001-05-08,0.06129032258064516
2001-05-09,0.06236559139784946
2001-05-10,0.06559139784946237
2001-05-11,0.06666666666666667
2001-05-14,0.06881720430107527
2001-05-15,0.06559139784946237
2001-05-16,0.06559139784946237
